,name,mcc,time,transaction_value,time_interval_to_next,time_interval_from_last
9116,people1139,Drug Stores and Pharmacies,2020-04-30 14:58:00,51,0 days 02:00:00.000000000,0 days 01:17:00.000000000
9117,people1139,Fast Food Restaurants,2020-04-30 16:58:00,72,0 days 01:43:00.000000000,0 days 02:00:00.000000000
9118,people1139,Drug Stores and Pharmacies,2020-04-30 18:41:00,52,0 days 01:37:00.000000000,0 days 01:43:00.000000000
9119,people1139,"Grocery Stores, Supermarkets",2020-04-30 20:18:00,78,0 days 00:00:00.000000000,0 days 01:37:00.000000000
9120,people1140,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,33,0 days 02:03:00.000000000,0 days 00:00:00.000000000
9121,people1140,Fast Food Restaurants,2020-04-30 11:03:00,22,0 days 02:23:00.000000000,0 days 02:03:00.000000000
9122,people1140,Bakeries,2020-04-30 13:26:00,23,0 days 01:13:00.000000000,0 days 02:23:00.000000000
9123,people1140,Bakeries,2020-04-30 14:39:00,19,0 days 02:19:00.000000000,0 days 01:13:00.000000000
9124,people1140,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:58:00,34,0 days 01:09:00.000000000,0 days 02:19:00.000000000
9125,people1140,"Grocery Stores, Supermarkets",2020-04-30 18:07:00,15,0 days 00:33:00.000000000,0 days 01:09:00.000000000
9126,people1140,Fast Food Restaurants,2020-04-30 18:40:00,51,0 days 03:05:00.000000000,0 days 00:33:00.000000000
9127,people1140,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:45:00,47,0 days 00:00:00.000000000,0 days 03:05:00.000000000
9128,people1141,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,15,0 days 00:58:00.000000000,0 days 00:00:00.000000000
9129,people1141,Fast Food Restaurants,2020-04-30 09:58:00,33,0 days 02:59:00.000000000,0 days 00:58:00.000000000
9130,people1141,Bakeries,2020-04-30 12:57:00,26,0 days 01:01:00.000000000,0 days 02:59:00.000000000
9131,people1141,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:58:00,42,0 days 03:04:00.000000000,0 days 01:01:00.000000000
9132,people1141,Fast Food Restaurants,2020-04-30 17:02:00,36,0 days 02:55:00.000000000,0 days 03:04:00.000000000
9133,people1141,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:57:00,51,0 days 01:39:00.000000000,0 days 02:55:00.000000000
9134,people1141,Bakeries,2020-04-30 21:36:00,15,0 days 03:04:00.000000000,0 days 01:39:00.000000000
9135,people1141,Bakeries,2020-05-01 00:40:00,57,0 days 00:00:00.000000000,0 days 03:04:00.000000000
9136,people1142,Bakeries,2020-04-30 09:00:00,70,0 days 02:58:00.000000000,0 days 00:00:00.000000000
9137,people1142,Fast Food Restaurants,2020-04-30 11:58:00,52,0 days 03:17:00.000000000,0 days 02:58:00.000000000
9138,people1142,Drug Stores and Pharmacies,2020-04-30 15:15:00,67,0 days 03:04:00.000000000,0 days 03:17:00.000000000
9139,people1142,Fast Food Restaurants,2020-04-30 18:19:00,79,0 days 00:14:00.000000000,0 days 03:04:00.000000000
9140,people1142,Drug Stores and Pharmacies,2020-04-30 18:33:00,78,0 days 01:23:00.000000000,0 days 00:14:00.000000000
9141,people1142,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:56:00,36,0 days 03:03:00.000000000,0 days 01:23:00.000000000
9142,people1142,Bakeries,2020-04-30 22:59:00,14,0 days 02:51:00.000000000,0 days 03:03:00.000000000
9143,people1142,Drug Stores and Pharmacies,2020-05-01 01:50:00,40,0 days 00:00:00.000000000,0 days 02:51:00.000000000
9144,people1143,Fast Food Restaurants,2020-04-30 09:00:00,75,0 days 01:03:00.000000000,0 days 00:00:00.000000000
9145,people1143,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:03:00,73,0 days 00:42:00.000000000,0 days 01:03:00.000000000
9146,people1143,Fast Food Restaurants,2020-04-30 10:45:00,67,0 days 02:45:00.000000000,0 days 00:42:00.000000000
9147,people1143,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:30:00,31,0 days 03:01:00.000000000,0 days 02:45:00.000000000
9148,people1143,Fast Food Restaurants,2020-04-30 16:31:00,79,0 days 00:09:00.000000000,0 days 03:01:00.000000000
9149,people1143,Drug Stores and Pharmacies,2020-04-30 16:40:00,49,0 days 02:47:00.000000000,0 days 00:09:00.000000000
9150,people1143,Drug Stores and Pharmacies,2020-04-30 19:27:00,77,0 days 01:52:00.000000000,0 days 02:47:00.000000000
9151,people1143,Bakeries,2020-04-30 21:19:00,69,0 days 00:00:00.000000000,0 days 01:52:00.000000000
9152,people1144,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,53,0 days 01:10:00.000000000,0 days 00:00:00.000000000
9153,people1144,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:10:00,54,0 days 00:18:00.000000000,0 days 01:10:00.000000000
9154,people1144,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:28:00,10,0 days 01:07:00.000000000,0 days 00:18:00.000000000
9155,people1144,Book Stores,2020-04-30 11:35:00,36,0 days 02:31:00.000000000,0 days 01:07:00.000000000
9156,people1144,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:06:00,41,0 days 02:46:00.000000000,0 days 02:31:00.000000000
9157,people1144,Fast Food Restaurants,2020-04-30 16:52:00,12,0 days 00:59:00.000000000,0 days 02:46:00.000000000
9158,people1144,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:51:00,54,0 days 00:38:00.000000000,0 days 00:59:00.000000000
9159,people1144,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 18:29:00,43,0 days 00:00:00.000000000,0 days 00:38:00.000000000
9160,people1145,Drug Stores and Pharmacies,2020-04-30 09:00:00,10,0 days 00:49:00.000000000,0 days 00:00:00.000000000
9161,people1145,Fast Food Restaurants,2020-04-30 09:49:00,70,0 days 02:23:00.000000000,0 days 00:49:00.000000000
9162,people1145,Bakeries,2020-04-30 12:12:00,44,0 days 00:22:00.000000000,0 days 02:23:00.000000000
9163,people1145,Fast Food Restaurants,2020-04-30 12:34:00,17,0 days 01:41:00.000000000,0 days 00:22:00.000000000
9164,people1145,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:15:00,78,0 days 02:23:00.000000000,0 days 01:41:00.000000000
9165,people1145,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:38:00,68,0 days 01:13:00.000000000,0 days 02:23:00.000000000
9166,people1145,Bakeries,2020-04-30 17:51:00,44,0 days 02:23:00.000000000,0 days 01:13:00.000000000
9167,people1145,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:14:00,79,0 days 00:00:00.000000000,0 days 02:23:00.000000000
9168,people1146,Book Stores,2020-04-30 09:00:00,11,0 days 02:00:00.000000000,0 days 00:00:00.000000000
9169,people1146,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:00:00,19,0 days 02:38:00.000000000,0 days 02:00:00.000000000
9170,people1146,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:38:00,12,0 days 02:14:00.000000000,0 days 02:38:00.000000000
9171,people1146,"Grocery Stores, Supermarkets",2020-04-30 15:52:00,36,0 days 03:12:00.000000000,0 days 02:14:00.000000000
9172,people1146,Fast Food Restaurants,2020-04-30 19:04:00,30,0 days 03:09:00.000000000,0 days 03:12:00.000000000
9173,people1146,Drug Stores and Pharmacies,2020-04-30 22:13:00,52,0 days 03:13:00.000000000,0 days 03:09:00.000000000
9174,people1146,Fast Food Restaurants,2020-05-01 01:26:00,43,0 days 01:58:00.000000000,0 days 03:13:00.000000000
9175,people1146,Bakeries,2020-05-01 03:24:00,30,0 days 00:00:00.000000000,0 days 01:58:00.000000000
9176,people1147,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,35,0 days 00:48:00.000000000,0 days 00:00:00.000000000
9177,people1147,Bakeries,2020-04-30 09:48:00,29,0 days 00:20:00.000000000,0 days 00:48:00.000000000
9178,people1147,Drug Stores and Pharmacies,2020-04-30 10:08:00,10,0 days 00:34:00.000000000,0 days 00:20:00.000000000
9179,people1147,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:42:00,67,0 days 01:22:00.000000000,0 days 00:34:00.000000000
9180,people1147,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:04:00,79,0 days 02:12:00.000000000,0 days 01:22:00.000000000
9181,people1147,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:16:00,54,0 days 02:05:00.000000000,0 days 02:12:00.000000000
9182,people1147,Fast Food Restaurants,2020-04-30 16:21:00,64,0 days 00:31:00.000000000,0 days 02:05:00.000000000
9183,people1147,Drug Stores and Pharmacies,2020-04-30 16:52:00,42,0 days 00:00:00.000000000,0 days 00:31:00.000000000
9184,people1148,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,63,0 days 01:11:00.000000000,0 days 00:00:00.000000000
9185,people1148,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:11:00,23,0 days 01:37:00.000000000,0 days 01:11:00.000000000
9186,people1148,Fast Food Restaurants,2020-04-30 11:48:00,50,0 days 01:08:00.000000000,0 days 01:37:00.000000000
9187,people1148,Bakeries,2020-04-30 12:56:00,63,0 days 03:17:00.000000000,0 days 01:08:00.000000000
9188,people1148,Fast Food Restaurants,2020-04-30 16:13:00,44,0 days 00:14:00.000000000,0 days 03:17:00.000000000
9189,people1148,"Grocery Stores, Supermarkets",2020-04-30 16:27:00,43,0 days 02:39:00.000000000,0 days 00:14:00.000000000
9190,people1148,Drug Stores and Pharmacies,2020-04-30 19:06:00,66,0 days 00:04:00.000000000,0 days 02:39:00.000000000
9191,people1148,"Grocery Stores, Supermarkets",2020-04-30 19:10:00,17,0 days 00:00:00.000000000,0 days 00:04:00.000000000
9192,people1149,Bakeries,2020-04-30 09:00:00,18,0 days 00:26:00.000000000,0 days 00:00:00.000000000
9193,people1149,Fast Food Restaurants,2020-04-30 09:26:00,15,0 days 00:02:00.000000000,0 days 00:26:00.000000000
9194,people1149,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:28:00,69,0 days 01:53:00.000000000,0 days 00:02:00.000000000
9195,people1149,Bakeries,2020-04-30 11:21:00,37,0 days 02:57:00.000000000,0 days 01:53:00.000000000
9196,people1149,Drug Stores and Pharmacies,2020-04-30 14:18:00,54,0 days 01:43:00.000000000,0 days 02:57:00.000000000
9197,people1149,Fast Food Restaurants,2020-04-30 16:01:00,50,0 days 00:23:00.000000000,0 days 01:43:00.000000000
9198,people1149,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:24:00,66,0 days 00:40:00.000000000,0 days 00:23:00.000000000
9199,people1149,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:04:00,38,0 days 00:00:00.000000000,0 days 00:40:00.000000000
9200,people1150,Fast Food Restaurants,2020-04-30 09:00:00,73,0 days 00:16:00.000000000,0 days 00:00:00.000000000
9201,people1150,Bakeries,2020-04-30 09:16:00,37,0 days 01:47:00.000000000,0 days 00:16:00.000000000
9202,people1150,Fast Food Restaurants,2020-04-30 11:03:00,39,0 days 00:34:00.000000000,0 days 01:47:00.000000000
9203,people1150,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:37:00,11,0 days 02:02:00.000000000,0 days 00:34:00.000000000
9204,people1150,Bakeries,2020-04-30 13:39:00,29,0 days 02:15:00.000000000,0 days 02:02:00.000000000
9205,people1150,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:54:00,43,0 days 02:13:00.000000000,0 days 02:15:00.000000000
9206,people1150,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:07:00,31,0 days 00:40:00.000000000,0 days 02:13:00.000000000
9207,people1150,Fast Food Restaurants,2020-04-30 18:47:00,36,0 days 00:00:00.000000000,0 days 00:40:00.000000000
9208,people1151,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,58,0 days 02:20:00.000000000,0 days 00:00:00.000000000
9209,people1151,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 11:20:00,69,0 days 00:05:00.000000000,0 days 02:20:00.000000000
9210,people1151,Drug Stores and Pharmacies,2020-04-30 11:25:00,59,0 days 03:12:00.000000000,0 days 00:05:00.000000000
9211,people1151,Fast Food Restaurants,2020-04-30 14:37:00,65,0 days 01:19:00.000000000,0 days 03:12:00.000000000
9212,people1151,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:56:00,41,0 days 03:01:00.000000000,0 days 01:19:00.000000000
9213,people1151,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 18:57:00,74,0 days 00:57:00.000000000,0 days 03:01:00.000000000
9214,people1151,"Grocery Stores, Supermarkets",2020-04-30 19:54:00,76,0 days 01:25:00.000000000,0 days 00:57:00.000000000
9215,people1151,Drug Stores and Pharmacies,2020-04-30 21:19:00,71,0 days 00:00:00.000000000,0 days 01:25:00.000000000
9216,people1152,Drug Stores and Pharmacies,2020-04-30 09:00:00,73,0 days 01:53:00.000000000,0 days 00:00:00.000000000
9217,people1152,Fast Food Restaurants,2020-04-30 10:53:00,75,0 days 01:04:00.000000000,0 days 01:53:00.000000000
9218,people1152,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:57:00,57,0 days 00:42:00.000000000,0 days 01:04:00.000000000
9219,people1152,Fast Food Restaurants,2020-04-30 12:39:00,29,0 days 00:03:00.000000000,0 days 00:42:00.000000000
9220,people1152,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:42:00,22,0 days 01:15:00.000000000,0 days 00:03:00.000000000
9221,people1152,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:57:00,56,0 days 01:18:00.000000000,0 days 01:15:00.000000000
9222,people1152,Bakeries,2020-04-30 15:15:00,73,0 days 02:59:00.000000000,0 days 01:18:00.000000000
9223,people1152,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:14:00,11,0 days 00:00:00.000000000,0 days 02:59:00.000000000
9224,people1153,Book Stores,2020-04-30 09:00:00,39,0 days 01:48:00.000000000,0 days 00:00:00.000000000
9225,people1153,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:48:00,72,0 days 02:53:00.000000000,0 days 01:48:00.000000000
9226,people1153,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:41:00,66,0 days 00:01:00.000000000,0 days 02:53:00.000000000
9227,people1153,"Grocery Stores, Supermarkets",2020-04-30 13:42:00,78,0 days 03:14:00.000000000,0 days 00:01:00.000000000
9228,people1153,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:56:00,58,0 days 01:05:00.000000000,0 days 03:14:00.000000000
9229,people1153,Fast Food Restaurants,2020-04-30 18:01:00,57,0 days 00:18:00.000000000,0 days 01:05:00.000000000
9230,people1153,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:19:00,71,0 days 01:06:00.000000000,0 days 00:18:00.000000000
9231,people1153,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:25:00,20,0 days 00:00:00.000000000,0 days 01:06:00.000000000
9232,people1154,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,69,0 days 01:05:00.000000000,0 days 00:00:00.000000000
9233,people1154,Bakeries,2020-04-30 10:05:00,72,0 days 02:11:00.000000000,0 days 01:05:00.000000000
9234,people1154,Bakeries,2020-04-30 12:16:00,37,0 days 02:52:00.000000000,0 days 02:11:00.000000000
9235,people1154,"Grocery Stores, Supermarkets",2020-04-30 15:08:00,35,0 days 01:02:00.000000000,0 days 02:52:00.000000000
9236,people1154,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:10:00,52,0 days 00:24:00.000000000,0 days 01:02:00.000000000
9237,people1154,Fast Food Restaurants,2020-04-30 16:34:00,38,0 days 00:06:00.000000000,0 days 00:24:00.000000000
9238,people1154,Bakeries,2020-04-30 16:40:00,69,0 days 02:15:00.000000000,0 days 00:06:00.000000000
9239,people1154,Bakeries,2020-04-30 18:55:00,57,0 days 00:00:00.000000000,0 days 02:15:00.000000000
9240,people1155,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,55,0 days 02:30:00.000000000,0 days 00:00:00.000000000
9241,people1155,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:30:00,34,0 days 00:55:00.000000000,0 days 02:30:00.000000000
9242,people1155,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:25:00,49,0 days 00:09:00.000000000,0 days 00:55:00.000000000
9243,people1155,Bakeries,2020-04-30 12:34:00,58,0 days 03:01:00.000000000,0 days 00:09:00.000000000
9244,people1155,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:35:00,47,0 days 00:37:00.000000000,0 days 03:01:00.000000000
9245,people1155,Fast Food Restaurants,2020-04-30 16:12:00,13,0 days 00:46:00.000000000,0 days 00:37:00.000000000
9246,people1155,Bakeries,2020-04-30 16:58:00,32,0 days 01:35:00.000000000,0 days 00:46:00.000000000
9247,people1155,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:33:00,59,0 days 00:00:00.000000000,0 days 01:35:00.000000000
9248,people1156,Bakeries,2020-04-30 09:00:00,32,0 days 01:28:00.000000000,0 days 00:00:00.000000000
9249,people1156,Drug Stores and Pharmacies,2020-04-30 10:28:00,52,0 days 00:46:00.000000000,0 days 01:28:00.000000000
