,name,mcc,time,transaction_value
5061,people460,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:43:00,42
5062,people460,Book Stores,2020-04-30 11:38:00,35
5063,people460,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:12:00,28
5064,people460,"Grocery Stores, Supermarkets",2020-04-30 14:31:00,41
5065,people460,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:44:00,15
5066,people460,"Grocery Stores, Supermarkets",2020-04-30 15:31:00,51
5067,people460,Fast Food Restaurants,2020-04-30 18:05:00,56
5068,people460,Drug Stores and Pharmacies,2020-04-30 19:55:00,20
5069,people460,Drug Stores and Pharmacies,2020-04-30 23:05:00,70
5070,people460,Drug Stores and Pharmacies,2020-04-30 23:55:00,17
5071,people461,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,32
5072,people461,"Grocery Stores, Supermarkets",2020-04-30 10:38:00,46
5073,people461,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:56:00,26
5074,people461,Drug Stores and Pharmacies,2020-04-30 12:01:00,65
5075,people461,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:11:00,57
5076,people461,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:42:00,14
5077,people461,Fast Food Restaurants,2020-04-30 19:52:00,75
5078,people461,Fast Food Restaurants,2020-04-30 21:23:00,18
5079,people461,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 22:07:00,77
5080,people461,Fast Food Restaurants,2020-05-01 00:48:00,54
5081,people461,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 04:06:00,14
5082,people462,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,74
5083,people462,Drug Stores and Pharmacies,2020-04-30 09:57:00,66
5084,people462,Bakeries,2020-04-30 10:51:00,58
5085,people462,Book Stores,2020-04-30 11:59:00,69
5086,people462,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:12:00,68
5087,people462,Bakeries,2020-04-30 16:08:00,77
5088,people462,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:10:00,53
5089,people462,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:23:00,12
5090,people462,Bakeries,2020-04-30 20:10:00,58
5091,people462,"Grocery Stores, Supermarkets",2020-04-30 23:03:00,51
5092,people462,Book Stores,2020-05-01 01:34:00,46
5093,people463,Bakeries,2020-04-30 09:00:00,76
5094,people463,"Grocery Stores, Supermarkets",2020-04-30 11:17:00,37
5095,people463,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:56:00,64
5096,people463,Book Stores,2020-04-30 16:36:00,72
5097,people463,Drug Stores and Pharmacies,2020-04-30 19:44:00,16
5098,people463,Drug Stores and Pharmacies,2020-04-30 20:42:00,77
5099,people463,Drug Stores and Pharmacies,2020-04-30 22:17:00,34
5100,people463,Drug Stores and Pharmacies,2020-05-01 00:23:00,14
5101,people463,Drug Stores and Pharmacies,2020-05-01 01:30:00,17
5102,people463,Drug Stores and Pharmacies,2020-05-01 02:51:00,43
5103,people463,"Grocery Stores, Supermarkets",2020-05-01 05:40:00,60
5104,people464,Fast Food Restaurants,2020-04-30 09:00:00,51
5105,people464,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:33:00,25
5106,people464,Fast Food Restaurants,2020-04-30 13:21:00,21
5107,people464,Fast Food Restaurants,2020-04-30 13:41:00,66
5108,people464,"Grocery Stores, Supermarkets",2020-04-30 16:17:00,31
5109,people464,"Grocery Stores, Supermarkets",2020-04-30 19:19:00,18
5110,people464,Book Stores,2020-04-30 19:39:00,70
5111,people464,Fast Food Restaurants,2020-04-30 21:30:00,16
5112,people464,Fast Food Restaurants,2020-04-30 23:07:00,42
5113,people464,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 00:14:00,78
5114,people464,Fast Food Restaurants,2020-05-01 01:10:00,70
5115,people465,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,14
5116,people465,Bakeries,2020-04-30 11:16:00,39
5117,people465,Drug Stores and Pharmacies,2020-04-30 13:34:00,43
5118,people465,Drug Stores and Pharmacies,2020-04-30 15:02:00,68
5119,people465,Drug Stores and Pharmacies,2020-04-30 17:00:00,14
5120,people465,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:07:00,26
5121,people465,"Grocery Stores, Supermarkets",2020-04-30 20:18:00,55
5122,people465,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 21:40:00,79
5123,people465,Fast Food Restaurants,2020-04-30 21:44:00,66
5124,people465,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 23:15:00,78
5125,people465,Book Stores,2020-05-01 00:10:00,31
5126,people466,Drug Stores and Pharmacies,2020-04-30 09:00:00,42
5127,people466,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:42:00,34
5128,people466,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:57:00,36
5129,people466,Bakeries,2020-04-30 12:28:00,52
5130,people466,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:26:00,40
5131,people466,Bakeries,2020-04-30 17:57:00,15
5132,people466,Book Stores,2020-04-30 18:14:00,16
5133,people466,Fast Food Restaurants,2020-04-30 19:02:00,40
5134,people466,Bakeries,2020-04-30 22:05:00,56
5135,people466,Book Stores,2020-05-01 00:59:00,39
5136,people466,Bakeries,2020-05-01 03:51:00,24
5137,people467,Book Stores,2020-04-30 09:00:00,12
5138,people467,"Grocery Stores, Supermarkets",2020-04-30 11:56:00,59
5139,people467,Bakeries,2020-04-30 12:58:00,18
5140,people467,Bakeries,2020-04-30 15:32:00,16
5141,people467,Drug Stores and Pharmacies,2020-04-30 17:13:00,42
5142,people467,Drug Stores and Pharmacies,2020-04-30 19:04:00,47
5143,people467,Drug Stores and Pharmacies,2020-04-30 19:58:00,75
5144,people467,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:44:00,20
5145,people467,"Grocery Stores, Supermarkets",2020-04-30 23:32:00,48
5146,people467,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 02:08:00,77
5147,people467,Bakeries,2020-05-01 03:20:00,46
5148,people468,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,68
5149,people468,Bakeries,2020-04-30 12:18:00,57
5150,people468,"Grocery Stores, Supermarkets",2020-04-30 12:40:00,71
5151,people468,Book Stores,2020-04-30 13:48:00,58
5152,people468,Fast Food Restaurants,2020-04-30 17:02:00,63
5153,people468,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:21:00,28
5154,people468,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:07:00,19
5155,people468,Bakeries,2020-04-30 21:37:00,19
5156,people468,"Grocery Stores, Supermarkets",2020-04-30 23:53:00,22
5157,people468,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:43:00,31
5158,people468,"Grocery Stores, Supermarkets",2020-05-01 04:29:00,61
5159,people469,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,17
5160,people469,Fast Food Restaurants,2020-04-30 11:53:00,27
5161,people469,Drug Stores and Pharmacies,2020-04-30 13:32:00,60
5162,people469,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 14:51:00,40
5163,people469,Drug Stores and Pharmacies,2020-04-30 17:29:00,48
5164,people469,Drug Stores and Pharmacies,2020-04-30 18:29:00,75
5165,people469,Drug Stores and Pharmacies,2020-04-30 19:03:00,47
5166,people469,Drug Stores and Pharmacies,2020-04-30 21:08:00,70
5167,people469,Drug Stores and Pharmacies,2020-04-30 22:45:00,17
5168,people469,Drug Stores and Pharmacies,2020-04-30 23:45:00,36
5169,people469,"Grocery Stores, Supermarkets",2020-05-01 01:20:00,57
5170,people470,Bakeries,2020-04-30 09:00:00,47
5171,people470,"Grocery Stores, Supermarkets",2020-04-30 11:10:00,14
5172,people470,Bakeries,2020-04-30 12:55:00,24
5173,people470,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 13:22:00,70
5174,people470,Drug Stores and Pharmacies,2020-04-30 14:58:00,41
5175,people470,Drug Stores and Pharmacies,2020-04-30 17:24:00,10
5176,people470,Drug Stores and Pharmacies,2020-04-30 18:53:00,44
5177,people470,"Grocery Stores, Supermarkets",2020-04-30 21:52:00,79
5178,people470,Drug Stores and Pharmacies,2020-05-01 00:38:00,14
5179,people470,Drug Stores and Pharmacies,2020-05-01 03:42:00,55
5180,people470,Book Stores,2020-05-01 05:49:00,65
5181,people471,Fast Food Restaurants,2020-04-30 09:00:00,11
5182,people471,Fast Food Restaurants,2020-04-30 09:08:00,15
5183,people471,Drug Stores and Pharmacies,2020-04-30 09:49:00,71
5184,people471,Drug Stores and Pharmacies,2020-04-30 11:04:00,38
5185,people471,Drug Stores and Pharmacies,2020-04-30 12:16:00,19
5186,people471,"Grocery Stores, Supermarkets",2020-04-30 12:37:00,27
5187,people471,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 13:35:00,77
5188,people471,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 16:05:00,32
5189,people471,Drug Stores and Pharmacies,2020-04-30 17:15:00,75
5190,people471,Book Stores,2020-04-30 18:16:00,21
5191,people471,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 19:10:00,73
5192,people472,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,40
5193,people472,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:44:00,22
5194,people472,Book Stores,2020-04-30 13:16:00,20
5195,people472,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 14:56:00,50
5196,people472,Bakeries,2020-04-30 17:01:00,23
5197,people472,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 20:02:00,22
5198,people472,Bakeries,2020-04-30 22:50:00,57
5199,people472,Book Stores,2020-04-30 23:38:00,47
5200,people472,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 02:00:00,70
5201,people472,Drug Stores and Pharmacies,2020-05-01 02:24:00,57
5202,people472,Bakeries,2020-05-01 05:08:00,54
5203,people473,Drug Stores and Pharmacies,2020-04-30 09:00:00,65
5204,people473,Drug Stores and Pharmacies,2020-04-30 12:12:00,29
5205,people473,Drug Stores and Pharmacies,2020-04-30 14:56:00,43
5206,people473,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:37:00,77
5207,people473,Bakeries,2020-04-30 16:16:00,29
5208,people473,Drug Stores and Pharmacies,2020-04-30 16:27:00,30
5209,people473,Drug Stores and Pharmacies,2020-04-30 17:56:00,67
5210,people473,"Grocery Stores, Supermarkets",2020-04-30 20:13:00,16
5211,people473,Fast Food Restaurants,2020-04-30 22:45:00,15
5212,people473,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 00:46:00,61
5213,people473,Bakeries,2020-05-01 01:53:00,29
5214,people474,Book Stores,2020-04-30 09:00:00,46
5215,people474,Bakeries,2020-04-30 10:40:00,72
5216,people474,"Grocery Stores, Supermarkets",2020-04-30 11:09:00,69
5217,people474,Book Stores,2020-04-30 12:56:00,13
5218,people474,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 15:59:00,51
5219,people474,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:26:00,41
5220,people474,Drug Stores and Pharmacies,2020-04-30 21:43:00,74
5221,people474,Drug Stores and Pharmacies,2020-05-01 00:25:00,51
5222,people474,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 01:40:00,57
5223,people474,Fast Food Restaurants,2020-05-01 02:19:00,17
5224,people474,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-05-01 03:05:00,14
5225,people475,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 09:00:00,68
5226,people475,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:28:00,10
5227,people475,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 12:41:00,68
5228,people475,"Grocery Stores, Supermarkets",2020-04-30 15:23:00,42
5229,people475,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 16:29:00,49
5230,people475,Drug Stores and Pharmacies,2020-04-30 18:11:00,76
5231,people475,Drug Stores and Pharmacies,2020-04-30 20:07:00,51
5232,people475,Bakeries,2020-04-30 21:59:00,78
5233,people475,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 22:40:00,68
5234,people475,Fast Food Restaurants,2020-05-01 01:05:00,28
5235,people475,Fast Food Restaurants,2020-05-01 01:47:00,12
5236,people476,"Grocery Stores, Supermarkets",2020-04-30 09:00:00,44
5237,people476,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 11:02:00,65
5238,people476,Book Stores,2020-04-30 13:25:00,58
5239,people476,Fast Food Restaurants,2020-04-30 14:07:00,45
5240,people476,Bakeries,2020-04-30 15:01:00,58
5241,people476,Book Stores,2020-04-30 15:19:00,41
5242,people476,Book Stores,2020-04-30 16:21:00,29
5243,people476,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 18:09:00,65
5244,people476,Drug Stores and Pharmacies,2020-04-30 20:09:00,64
5245,people476,Bakeries,2020-04-30 20:53:00,31
5246,people476,"Grocery Stores, Supermarkets",2020-04-30 21:31:00,53
5247,people477,Bakeries,2020-04-30 09:00:00,46
5248,people477,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 10:46:00,43
5249,people477,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 12:22:00,47
5250,people477,Bakeries,2020-04-30 15:26:00,47
5251,people477,Drug Stores and Pharmacies,2020-04-30 15:49:00,19
5252,people477,Fast Food Restaurants,2020-04-30 19:06:00,16
5253,people477,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 19:56:00,66
5254,people477,Drug Stores and Pharmacies,2020-04-30 23:07:00,68
5255,people477,"Grocery Stores, Supermarkets",2020-05-01 00:39:00,14
5256,people477,Fast Food Restaurants,2020-05-01 02:31:00,76
5257,people477,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-05-01 05:30:00,50
5258,people478,Fast Food Restaurants,2020-04-30 09:00:00,20
5259,people478,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 10:02:00,59
5260,people478,"Grocery Stores, Supermarkets",2020-04-30 11:45:00,73
5261,people478,Drug Stores and Pharmacies,2020-04-30 12:06:00,16
5262,people478,Fast Food Restaurants,2020-04-30 14:31:00,11
5263,people478,Fast Food Restaurants,2020-04-30 16:40:00,51
5264,people478,Drug Stores and Pharmacies,2020-04-30 19:10:00,15
5265,people478,Drug Stores and Pharmacies,2020-04-30 20:38:00,72
5266,people478,Drug Stores and Pharmacies,2020-04-30 22:33:00,39
5267,people478,Drug Stores and Pharmacies,2020-04-30 23:20:00,66
5268,people478,Drug Stores and Pharmacies,2020-05-01 01:08:00,79
5269,people479,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 09:00:00,74
5270,people479,Bakeries,2020-04-30 11:02:00,24
5271,people479,Drug Stores and Pharmacies,2020-04-30 11:10:00,67
5272,people479,Bakeries,2020-04-30 12:48:00,36
5273,people479,Drug Stores and Pharmacies,2020-04-30 13:43:00,76
5274,people479,Drug Stores and Pharmacies,2020-04-30 14:16:00,21
5275,people479,Drug Stores and Pharmacies,2020-04-30 15:46:00,79
5276,people479,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 15:53:00,31
5277,people479,"Furniture, Home Furnishings, and Equipment Stores, ExceptAppliances",2020-04-30 17:06:00,31
5278,people479,Fast Food Restaurants,2020-04-30 19:02:00,63
5279,people479,"Motor Freight Carriers, Moving and Storage Companies, Trucking – Local/Long Distance, Delivery Services – Local",2020-04-30 20:28:00,66
